exp;step;id;state
test2;1623;29;succeptible
test2;1624;0;succeptible
test2;1624;1;succeptible
test2;1624;2;succeptible
test2;1624;3;succeptible
test2;1624;4;infected
test2;1624;5;succeptible
test2;1624;6;succeptible
test2;1624;7;succeptible
test2;1624;8;succeptible
test2;1624;9;succeptible
test2;1624;10;infected
test2;1624;11;succeptible
test2;1624;12;infected
test2;1624;13;succeptible
test2;1624;14;succeptible
test2;1624;15;infected
test2;1624;16;succeptible
test2;1624;17;infected
test2;1624;18;succeptible
test2;1624;19;succeptible
test2;1624;20;succeptible
test2;1624;21;succeptible
test2;1624;22;succeptible
test2;1624;23;succeptible
test2;1624;24;succeptible
test2;1624;25;succeptible
test2;1624;26;succeptible
test2;1624;27;succeptible
test2;1624;28;succeptible
test2;1624;29;succeptible
test2;1625;0;succeptible
test2;1625;1;succeptible
test2;1625;2;succeptible
test2;1625;3;succeptible
test2;1625;4;infected
test2;1625;5;succeptible
test2;1625;6;succeptible
test2;1625;7;succeptible
test2;1625;8;succeptible
test2;1625;9;succeptible
test2;1625;10;infected
test2;1625;11;succeptible
test2;1625;12;infected
test2;1625;13;succeptible
test2;1625;14;succeptible
test2;1625;15;infected
test2;1625;16;succeptible
test2;1625;17;infected
test2;1625;18;succeptible
test2;1625;19;succeptible
test2;1625;20;succeptible
test2;1625;21;succeptible
test2;1625;22;succeptible
test2;1625;23;succeptible
test2;1625;24;succeptible
test2;1625;25;succeptible
test2;1625;26;succeptible
test2;1625;27;succeptible
test2;1625;28;succeptible
test2;1625;29;succeptible
test2;1626;0;succeptible
test2;1626;1;succeptible
test2;1626;2;succeptible
test2;1626;3;succeptible
test2;1626;4;infected
test2;1626;5;succeptible
test2;1626;6;succeptible
test2;1626;7;succeptible
test2;1626;8;succeptible
test2;1626;9;succeptible
test2;1626;10;infected
test2;1626;11;succeptible
test2;1626;12;infected
test2;1626;13;succeptible
test2;1626;14;succeptible
test2;1626;15;infected
test2;1626;16;succeptible
test2;1626;17;infected
test2;1626;18;succeptible
test2;1626;19;succeptible
test2;1626;20;succeptible
test2;1626;21;succeptible
test2;1626;22;succeptible
test2;1626;23;succeptible
test2;1626;24;succeptible
test2;1626;25;succeptible
test2;1626;26;succeptible
test2;1626;27;succeptible
test2;1626;28;succeptible
test2;1626;29;succeptible
test2;1627;0;succeptible
test2;1627;1;succeptible
test2;1627;2;succeptible
test2;1627;3;succeptible
test2;1627;4;infected
test2;1627;5;succeptible
test2;1627;6;succeptible
test2;1627;7;succeptible
test2;1627;8;succeptible
test2;1627;9;succeptible
test2;1627;10;infected
test2;1627;11;succeptible
test2;1627;12;infected
test2;1627;13;succeptible
test2;1627;14;succeptible
test2;1627;15;infected
test2;1627;16;succeptible
test2;1627;17;infected
test2;1627;18;succeptible
test2;1627;19;succeptible
test2;1627;20;succeptible
test2;1627;21;succeptible
test2;1627;22;succeptible
test2;1627;23;succeptible
test2;1627;24;succeptible
test2;1627;25;succeptible
test2;1627;26;succeptible
test2;1627;27;succeptible
test2;1627;28;succeptible
test2;1627;29;succeptible
test2;1628;0;succeptible
test2;1628;1;succeptible
test2;1628;2;succeptible
test2;1628;3;succeptible
test2;1628;4;infected
test2;1628;5;succeptible
test2;1628;6;succeptible
test2;1628;7;succeptible
test2;1628;8;succeptible
test2;1628;9;succeptible
test2;1628;10;infected
test2;1628;11;succeptible
test2;1628;12;infected
test2;1628;13;succeptible
test2;1628;14;succeptible
test2;1628;15;infected
test2;1628;16;succeptible
test2;1628;17;infected
test2;1628;18;succeptible
test2;1628;19;succeptible
test2;1628;20;succeptible
test2;1628;21;succeptible
test2;1628;22;succeptible
test2;1628;23;succeptible
test2;1628;24;succeptible
test2;1628;25;succeptible
test2;1628;26;succeptible
test2;1628;27;succeptible
test2;1628;28;succeptible
test2;1628;29;succeptible
test2;1629;0;succeptible
test2;1629;1;succeptible
test2;1629;2;succeptible
test2;1629;3;succeptible
test2;1629;4;infected
test2;1629;5;succeptible
test2;1629;6;succeptible
test2;1629;7;succeptible
test2;1629;8;succeptible
test2;1629;9;succeptible
test2;1629;10;infected
test2;1629;11;succeptible
test2;1629;12;infected
test2;1629;13;succeptible
test2;1629;14;succeptible
test2;1629;15;infected
test2;1629;16;succeptible
test2;1629;17;infected
test2;1629;18;succeptible
test2;1629;19;succeptible
test2;1629;20;succeptible
test2;1629;21;succeptible
test2;1629;22;succeptible
test2;1629;23;succeptible
test2;1629;24;succeptible
test2;1629;25;succeptible
test2;1629;26;succeptible
test2;1629;27;succeptible
test2;1629;28;succeptible
test2;1629;29;succeptible
test2;1630;0;succeptible
test2;1630;1;succeptible
test2;1630;2;succeptible
test2;1630;3;succeptible
test2;1630;4;infected
test2;1630;5;succeptible
test2;1630;6;succeptible
test2;1630;7;succeptible
test2;1630;8;succeptible
test2;1630;9;succeptible
test2;1630;10;infected
test2;1630;11;succeptible
test2;1630;12;infected
test2;1630;13;succeptible
test2;1630;14;succeptible
test2;1630;15;infected
test2;1630;16;succeptible
test2;1630;17;infected
test2;1630;18;succeptible
test2;1630;19;succeptible
test2;1630;20;succeptible
test2;1630;21;succeptible
test2;1630;22;succeptible
test2;1630;23;succeptible
test2;1630;24;succeptible
test2;1630;25;succeptible
test2;1630;26;succeptible
test2;1630;27;succeptible
test2;1630;28;succeptible
test2;1630;29;succeptible
test2;1631;0;succeptible
test2;1631;1;succeptible
test2;1631;2;succeptible
test2;1631;3;succeptible
test2;1631;4;infected
test2;1631;5;succeptible
test2;1631;6;succeptible
test2;1631;7;succeptible
test2;1631;8;succeptible
test2;1631;9;succeptible
test2;1631;10;infected
test2;1631;11;succeptible
test2;1631;12;infected
test2;1631;13;succeptible
test2;1631;14;succeptible
test2;1631;15;infected
test2;1631;16;succeptible
test2;1631;17;infected
test2;1631;18;succeptible
test2;1631;19;succeptible
test2;1631;20;succeptible
test2;1631;21;succeptible
test2;1631;22;succeptible
test2;1631;23;succeptible
test2;1631;24;succeptible
test2;1631;25;succeptible
test2;1631;26;succeptible
test2;1631;27;succeptible
test2;1631;28;succeptible
test2;1631;29;succeptible
test2;1632;0;succeptible
test2;1632;1;succeptible
test2;1632;2;succeptible
test2;1632;3;succeptible
test2;1632;4;infected
test2;1632;5;succeptible
test2;1632;6;succeptible
test2;1632;7;succeptible
test2;1632;8;succeptible
test2;1632;9;succeptible
test2;1632;10;infected
test2;1632;11;succeptible
test2;1632;12;infected
test2;1632;13;succeptible
test2;1632;14;succeptible
test2;1632;15;infected
test2;1632;16;succeptible
test2;1632;17;infected
test2;1632;18;succeptible
test2;1632;19;succeptible
test2;1632;20;succeptible
test2;1632;21;succeptible
test2;1632;22;succeptible
test2;1632;23;succeptible
test2;1632;24;succeptible
test2;1632;25;succeptible
test2;1632;26;succeptible
test2;1632;27;succeptible
test2;1632;28;succeptible
test2;1632;29;succeptible
test2;1633;0;succeptible
test2;1633;1;succeptible
test2;1633;2;succeptible
test2;1633;3;succeptible
test2;1633;4;infected
test2;1633;5;succeptible
test2;1633;6;succeptible
test2;1633;7;succeptible
test2;1633;8;succeptible
test2;1633;9;succeptible
test2;1633;10;infected
test2;1633;11;succeptible
test2;1633;12;infected
test2;1633;13;succeptible
test2;1633;14;succeptible
test2;1633;15;infected
test2;1633;16;succeptible
test2;1633;17;infected
test2;1633;18;succeptible
test2;1633;19;succeptible
test2;1633;20;succeptible
test2;1633;21;succeptible
test2;1633;22;succeptible
test2;1633;23;succeptible
test2;1633;24;succeptible
test2;1633;25;succeptible
test2;1633;26;succeptible
test2;1633;27;succeptible
test2;1633;28;succeptible
test2;1633;29;succeptible
test2;1634;0;succeptible
test2;1634;1;succeptible
test2;1634;2;succeptible
test2;1634;3;succeptible
test2;1634;4;infected
test2;1634;5;succeptible
test2;1634;6;succeptible
test2;1634;7;succeptible
test2;1634;8;succeptible
test2;1634;9;succeptible
test2;1634;10;infected
test2;1634;11;succeptible
test2;1634;12;infected
test2;1634;13;succeptible
test2;1634;14;succeptible
test2;1634;15;infected
test2;1634;16;succeptible
test2;1634;17;infected
test2;1634;18;succeptible
test2;1634;19;succeptible
test2;1634;20;succeptible
test2;1634;21;succeptible
test2;1634;22;succeptible
test2;1634;23;succeptible
test2;1634;24;succeptible
test2;1634;25;succeptible
test2;1634;26;succeptible
test2;1634;27;succeptible
test2;1634;28;succeptible
test2;1634;29;succeptible
test2;1635;0;succeptible
test2;1635;1;succeptible
test2;1635;2;succeptible
test2;1635;3;succeptible
test2;1635;4;infected
test2;1635;5;succeptible
test2;1635;6;succeptible
test2;1635;7;succeptible
test2;1635;8;succeptible
test2;1635;9;succeptible
test2;1635;10;infected
test2;1635;11;succeptible
test2;1635;12;infected
test2;1635;13;succeptible
test2;1635;14;succeptible
test2;1635;15;infected
test2;1635;16;succeptible
test2;1635;17;infected
test2;1635;18;succeptible
test2;1635;19;succeptible
test2;1635;20;succeptible
test2;1635;21;succeptible
test2;1635;22;succeptible
test2;1635;23;succeptible
test2;1635;24;succeptible
test2;1635;25;succeptible
test2;1635;26;succeptible
test2;1635;27;succeptible
test2;1635;28;succeptible
test2;1635;29;succeptible
test2;1636;0;succeptible
test2;1636;1;succeptible
test2;1636;2;succeptible
test2;1636;3;succeptible
test2;1636;4;infected
test2;1636;5;succeptible
test2;1636;6;succeptible
test2;1636;7;succeptible
test2;1636;8;succeptible
test2;1636;9;succeptible
test2;1636;10;infected
test2;1636;11;succeptible
test2;1636;12;infected
test2;1636;13;succeptible
test2;1636;14;succeptible
test2;1636;15;infected
test2;1636;16;succeptible
test2;1636;17;infected
test2;1636;18;succeptible
test2;1636;19;succeptible
test2;1636;20;succeptible
test2;1636;21;succeptible
test2;1636;22;succeptible
test2;1636;23;succeptible
test2;1636;24;succeptible
test2;1636;25;succeptible
test2;1636;26;succeptible
test2;1636;27;succeptible
test2;1636;28;succeptible
test2;1636;29;succeptible
test2;1637;0;succeptible
test2;1637;1;succeptible
test2;1637;2;succeptible
test2;1637;3;succeptible
test2;1637;4;infected
test2;1637;5;succeptible
test2;1637;6;succeptible
test2;1637;7;succeptible
test2;1637;8;succeptible
test2;1637;9;succeptible
test2;1637;10;infected
test2;1637;11;succeptible
test2;1637;12;infected
test2;1637;13;succeptible
test2;1637;14;succeptible
test2;1637;15;infected
test2;1637;16;succeptible
test2;1637;17;infected
test2;1637;18;succeptible
test2;1637;19;succeptible
test2;1637;20;succeptible
test2;1637;21;succeptible
test2;1637;22;succeptible
test2;1637;23;succeptible
test2;1637;24;succeptible
test2;1637;25;succeptible
test2;1637;26;succeptible
test2;1637;27;succeptible
test2;1637;28;succeptible
test2;1637;29;succeptible
test2;1638;0;succeptible
test2;1638;1;succeptible
test2;1638;2;succeptible
test2;1638;3;succeptible
test2;1638;4;infected
test2;1638;5;succeptible
test2;1638;6;succeptible
test2;1638;7;succeptible
test2;1638;8;succeptible
test2;1638;9;succeptible
test2;1638;10;infected
test2;1638;11;succeptible
test2;1638;12;infected
test2;1638;13;succeptible
test2;1638;14;succeptible
test2;1638;15;infected
test2;1638;16;succeptible
test2;1638;17;infected
test2;1638;18;succeptible
test2;1638;19;succeptible
test2;1638;20;infected
test2;1638;21;succeptible
test2;1638;22;succeptible
test2;1638;23;succeptible
test2;1638;24;succeptible
test2;1638;25;succeptible
test2;1638;26;succeptible
test2;1638;27;succeptible
test2;1638;28;succeptible
test2;1638;29;succeptible
test2;1639;0;succeptible
test2;1639;1;succeptible
test2;1639;2;succeptible
test2;1639;3;succeptible
test2;1639;4;infected
test2;1639;5;succeptible
test2;1639;6;succeptible
test2;1639;7;succeptible
test2;1639;8;succeptible
test2;1639;9;succeptible
test2;1639;10;infected
test2;1639;11;succeptible
test2;1639;12;infected
test2;1639;13;succeptible
test2;1639;14;succeptible
test2;1639;15;infected
test2;1639;16;succeptible
test2;1639;17;infected
test2;1639;18;succeptible
test2;1639;19;succeptible
test2;1639;20;infected
test2;1639;21;succeptible
test2;1639;22;succeptible
test2;1639;23;succeptible
test2;1639;24;succeptible
test2;1639;25;succeptible
test2;1639;26;succeptible
test2;1639;27;succeptible
test2;1639;28;succeptible
test2;1639;29;succeptible
test2;1640;0;succeptible
test2;1640;1;succeptible
test2;1640;2;succeptible
test2;1640;3;succeptible
test2;1640;4;infected
test2;1640;5;succeptible
test2;1640;6;succeptible
test2;1640;7;succeptible
test2;1640;8;succeptible
test2;1640;9;succeptible
test2;1640;10;infected
test2;1640;11;succeptible
test2;1640;12;infected
test2;1640;13;succeptible
test2;1640;14;succeptible
test2;1640;15;infected
test2;1640;16;succeptible
test2;1640;17;infected
test2;1640;18;succeptible
test2;1640;19;succeptible
test2;1640;20;infected
test2;1640;21;succeptible
test2;1640;22;succeptible
test2;1640;23;succeptible
test2;1640;24;succeptible
test2;1640;25;succeptible
test2;1640;26;succeptible
test2;1640;27;succeptible
test2;1640;28;succeptible
test2;1640;29;succeptible
test2;1641;0;succeptible
test2;1641;1;succeptible
test2;1641;2;succeptible
test2;1641;3;succeptible
test2;1641;4;infected
test2;1641;5;succeptible
test2;1641;6;succeptible
test2;1641;7;succeptible
test2;1641;8;succeptible
test2;1641;9;succeptible
test2;1641;10;infected
test2;1641;11;succeptible
test2;1641;12;infected
test2;1641;13;succeptible
test2;1641;14;succeptible
test2;1641;15;infected
test2;1641;16;succeptible
test2;1641;17;infected
test2;1641;18;succeptible
test2;1641;19;succeptible
test2;1641;20;infected
test2;1641;21;succeptible
test2;1641;22;succeptible
test2;1641;23;succeptible
test2;1641;24;succeptible
test2;1641;25;succeptible
test2;1641;26;succeptible
test2;1641;27;succeptible
test2;1641;28;succeptible
test2;1641;29;succeptible
test2;1642;0;succeptible
test2;1642;1;succeptible
test2;1642;2;succeptible
test2;1642;3;succeptible
test2;1642;4;infected
test2;1642;5;succeptible
test2;1642;6;succeptible
test2;1642;7;succeptible
test2;1642;8;succeptible
test2;1642;9;succeptible
test2;1642;10;infected
test2;1642;11;succeptible
test2;1642;12;infected
test2;1642;13;succeptible
test2;1642;14;succeptible
test2;1642;15;infected
test2;1642;16;succeptible
test2;1642;17;infected
test2;1642;18;succeptible
test2;1642;19;succeptible
test2;1642;20;infected
test2;1642;21;succeptible
test2;1642;22;succeptible
test2;1642;23;succeptible
test2;1642;24;succeptible
test2;1642;25;succeptible
test2;1642;26;succeptible
test2;1642;27;succeptible
test2;1642;28;succeptible
test2;1642;29;succeptible
test2;1643;0;succeptible
test2;1643;1;succeptible
test2;1643;2;succeptible
test2;1643;3;succeptible
test2;1643;4;infected
test2;1643;5;succeptible
test2;1643;6;succeptible
test2;1643;7;succeptible
test2;1643;8;succeptible
test2;1643;9;succeptible
test2;1643;10;infected
test2;1643;11;succeptible
test2;1643;12;infected
test2;1643;13;succeptible
test2;1643;14;succeptible
test2;1643;15;infected
test2;1643;16;succeptible
test2;1643;17;infected
test2;1643;18;succeptible
test2;1643;19;succeptible
test2;1643;20;infected
test2;1643;21;succeptible
test2;1643;22;succeptible
test2;1643;23;succeptible
test2;1643;24;succeptible
test2;1643;25;succeptible
test2;1643;26;succeptible
test2;1643;27;succeptible
test2;1643;28;succeptible
test2;1643;29;succeptible
test2;1644;0;succeptible
test2;1644;1;succeptible
test2;1644;2;succeptible
test2;1644;3;succeptible
test2;1644;4;infected
test2;1644;5;succeptible
test2;1644;6;succeptible
test2;1644;7;succeptible
test2;1644;8;succeptible
test2;1644;9;succeptible
test2;1644;10;infected
test2;1644;11;succeptible
test2;1644;12;infected
test2;1644;13;succeptible
test2;1644;14;succeptible
test2;1644;15;infected
test2;1644;16;succeptible
test2;1644;17;infected
test2;1644;18;succeptible
test2;1644;19;succeptible
test2;1644;20;infected
test2;1644;21;succeptible
test2;1644;22;succeptible
test2;1644;23;succeptible
test2;1644;24;succeptible
test2;1644;25;succeptible
test2;1644;26;succeptible
test2;1644;27;succeptible
test2;1644;28;succeptible
test2;1644;29;succeptible
test2;1645;0;succeptible
test2;1645;1;succeptible
test2;1645;2;succeptible
test2;1645;3;succeptible
test2;1645;4;infected
test2;1645;5;succeptible
test2;1645;6;succeptible
test2;1645;7;succeptible
test2;1645;8;succeptible
test2;1645;9;succeptible
test2;1645;10;infected
test2;1645;11;succeptible
test2;1645;12;infected
test2;1645;13;succeptible
test2;1645;14;succeptible
test2;1645;15;infected
test2;1645;16;succeptible
test2;1645;17;infected
test2;1645;18;succeptible
test2;1645;19;succeptible
test2;1645;20;infected
test2;1645;21;succeptible
test2;1645;22;succeptible
test2;1645;23;succeptible
test2;1645;24;succeptible
test2;1645;25;succeptible
test2;1645;26;succeptible
test2;1645;27;succeptible
test2;1645;28;succeptible
test2;1645;29;succeptible
test2;1646;0;succeptible
test2;1646;1;succeptible
test2;1646;2;succeptible
test2;1646;3;succeptible
test2;1646;4;infected
test2;1646;5;succeptible
test2;1646;6;succeptible
test2;1646;7;succeptible
test2;1646;8;succeptible
test2;1646;9;succeptible
test2;1646;10;infected
test2;1646;11;succeptible
test2;1646;12;infected
test2;1646;13;succeptible
test2;1646;14;succeptible
test2;1646;15;infected
test2;1646;16;succeptible
test2;1646;17;infected
test2;1646;18;succeptible
test2;1646;19;succeptible
test2;1646;20;infected
test2;1646;21;succeptible
test2;1646;22;succeptible
test2;1646;23;succeptible
test2;1646;24;succeptible
